UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,153.34,2022-10-31
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,148.03,2022-11-20
GOOGL,100.99,2022-11-20
TSLA,194.7,2022-11-20
META,118.1,2022-11-20
COST,539.25,2022-11-20
AMZN,96.54,2022-11-20
MSFT,255.14,2022-11-20
UNH,547.76,2022-11-20
JNJ,178.0,2022-11-20
JPM,138.18,2022-11-20
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-20
GOOGL,100.99,2022-11-20
TSLA,194.7,2022-11-20
META,118.1,2022-11-20
COST,539.25,2022-11-20
AMZN,96.54,2022-11-20
MSFT,255.14,2022-11-20
UNH,547.76,2022-11-20
JNJ,178.0,2022-11-20
JPM,138.18,2022-11-20
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-20
GOOGL,100.99,2022-11-20
TSLA,194.7,2022-11-20
META,118.1,2022-11-20
COST,539.25,2022-11-20
AMZN,96.54,2022-11-20
MSFT,255.14,2022-11-20
UNH,547.76,2022-11-20
JNJ,178.0,2022-11-20
JPM,138.18,2022-11-20
AAPL,155.74,2022-10-28
GOOGL,96.29,2022-10-28
TSLA,228.52,2022-10-28
META,99.2,2022-10-28
COST,510.87,2022-10-28
AMZN,103.41,2022-10-28
MSFT,235.87,2022-10-28
UNH,551.24,2022-10-28
JNJ,174.87,2022-10-28
JPM,126.08,2022-10-28
AAPL,148.79,2022-11-16
GOOGL,98.85,2022-11-16
TSLA,186.92,2022-11-16
META,113.23,2022-11-16
COST,524.11,2022-11-16
AMZN,97.12,2022-11-16
MSFT,241.73,2022-11-16
UNH,511.52,2022-11-16
JNJ,173.46,2022-11-16
JPM,133.12,2022-11-16
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.79,2022-11-16
GOOGL,98.85,2022-11-16
TSLA,186.92,2022-11-16
META,113.23,2022-11-16
COST,524.11,2022-11-16
AMZN,97.12,2022-11-16
MSFT,241.73,2022-11-16
UNH,511.52,2022-11-16
JNJ,173.46,2022-11-16
JPM,133.12,2022-11-16
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.79,2022-11-16
GOOGL,98.85,2022-11-16
TSLA,186.92,2022-11-16
META,113.23,2022-11-16
COST,524.11,2022-11-16
AMZN,97.12,2022-11-16
MSFT,241.73,2022-11-16
UNH,511.52,2022-11-16
JNJ,173.46,2022-11-16
JPM,133.12,2022-11-16
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.79,2022-11-16
GOOGL,98.85,2022-11-16
TSLA,186.92,2022-11-16
META,113.23,2022-11-16
COST,524.11,2022-11-16
AMZN,97.12,2022-11-16
MSFT,241.73,2022-11-16
UNH,511.52,2022-11-16
JNJ,173.46,2022-11-16
JPM,133.12,2022-11-16
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,148.03,2022-11-20
GOOGL,100.99,2022-11-20
TSLA,194.7,2022-11-20
META,118.1,2022-11-20
COST,539.25,2022-11-20
AMZN,96.54,2022-11-20
MSFT,255.14,2022-11-20
UNH,547.76,2022-11-20
JNJ,178.0,2022-11-20
JPM,138.18,2022-11-20
AAPL,148.03,2022-11-30
GOOGL,100.99,2022-11-30
TSLA,194.7,2022-11-30
META,118.1,2022-11-30
COST,539.25,2022-11-30
AMZN,96.54,2022-11-30
MSFT,255.14,2022-11-30
UNH,547.76,2022-11-30
JNJ,178.0,2022-11-30
JPM,138.18,2022-11-30
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,148.03,2022-12-01
GOOGL,100.99,2022-12-01
TSLA,194.7,2022-12-01
META,118.1,2022-12-01
COST,539.25,2022-12-01
AMZN,96.54,2022-12-01
MSFT,255.14,2022-12-01
UNH,547.76,2022-12-01
JNJ,178.0,2022-12-01
JPM,138.18,2022-12-01
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
